order_id,customer_id,order_date,order_time,delivered_date,delivered_time,delivery_address,driver_id,total_price,delivery_fee,discount,final_price,order_rating
17691,7652,7/14/2022 0:00,8:07:00,7/14/2022,8:29:00,71 Greenfield Avenue,126,12,5,0,17,5
17692,6547,7/14/2022 0:00,8:09:00,7/14/2022,8:33:00,62 Parkview Avenue,44,100,0,10,90,1.9245301365693392
17693,7485,7/14/2022 0:00,8:11:00,7/14/2022,8:35:00,24 Chestnut Street,138,36,0,7.2,28.8,2.407433651808204
17694,8706,7/14/2022 0:00,8:12:00,7/14/2022,8:41:00,16 High Street,46,150,0,30,120,2.986142019485497
17695,7808,7/14/2022 0:00,8:20:00,7/14/2022,8:43:00,49 Park Street,207,26,2.5,2.6,25.9,2.4575052343230315
17696,8062,7/14/2022 0:00,8:33:00,7/14/2022,8:50:00,58 Riverside Drive West,208,7,5,0,12,5
17697,6238,7/14/2022 0:00,8:38:00,7/14/2022,8:57:00,16 Hillcrest Road,43,76,0,7.6,68.4,5
17698,1728,7/14/2022 0:00,8:39:00,7/14/2022,8:57:00,31 Elm Street,48,6,5,0,11,4.325410879550327
17699,9002,7/14/2022 0:00,8:40:00,7/14/2022,8:59:00,63 Elmwood Road,232,48,0,4.800000000000001,43.2,3.5675690453164357
17700,4576,7/14/2022 0:00,8:41:00,7/14/2022,9:11:00,61 Ashland Avenue,16,10,5,0,15,4.794711007552294
17701,4453,7/14/2022 0:00,8:54:00,7/14/2022,9:19:00,1 Locust Lane,227,5,5,0,10,3.2513734353541803
17702,185,7/14/2022 0:00,9:01:00,7/14/2022,9:23:00,32 Walnut Street,250,150,0,30,120,5
17703,9788,7/14/2022 0:00,9:02:00,7/14/2022,9:24:00,7 Jefferson Lane,192,10,5,0,15,4.457483846072112
17704,9366,7/14/2022 0:00,9:10:00,7/14/2022,9:25:00,46 Highland Road,179,3,5,0,8,3.464287231632452
17705,7470,7/14/2022 0:00,9:13:00,7/14/2022,9:37:00,39 Beechwood Avenue,117,24,3,4.800000000000001,22.2,3.093907256531496
17706,1524,7/14/2022 0:00,9:16:00,7/14/2022,9:38:00,42 Ashland Avenue,113,18,5,1.8,21.2,2.238360109306801
17707,1472,7/14/2022 0:00,9:18:00,7/14/2022,9:38:00,62 Vineyard Drive,181,32,0,3.2,28.8,5
17708,2163,7/14/2022 0:00,9:25:00,7/14/2022,9:39:00,38 Vineyard Drive,203,150,0,30,120,2.9904737254353506
17709,9305,7/14/2022 0:00,9:25:00,7/14/2022,9:43:00,64 Chestnut Street,40,144,0,28.8,115.2,3.331095523355899
17710,6957,7/14/2022 0:00,9:31:00,7/14/2022,9:46:00,53 Park Avenue,174,144,0,28.8,115.2,5
17711,2053,7/14/2022 0:00,9:31:00,7/14/2022,9:50:00,50 Elmwood Terrace,216,18,5,1.8,21.2,5
17712,8747,7/14/2022 0:00,9:32:00,7/14/2022,9:53:00,21 Oakdale Drive,123,17,5,0,22,3.947069525721249
17713,3120,7/14/2022 0:00,9:35:00,7/14/2022,9:55:00,67 Elmwood Road,18,24,3,2.4000000000000004,24.6,4.969664856133422
17714,7596,7/14/2022 0:00,9:38:00,7/14/2022,9:56:00,11 Pinehurst Road,92,50,0,0,50,5
17715,7472,7/14/2022 0:00,9:38:00,7/14/2022,9:57:00,23 Beechwood Road,18,150,0,30,120,2.4906541153964854
17716,4274,7/14/2022 0:00,9:43:00,7/14/2022,10:00:00,41 Forest Drive,29,30,0,6,24,2.1183239352619627
17717,394,7/14/2022 0:00,9:46:00,7/14/2022,10:03:00,37 Fairview Drive,182,24,3,4.800000000000001,22.2,2.2804777924957067
17718,6155,7/14/2022 0:00,9:50:00,7/14/2022,10:07:00,71 Park Street,55,48,0,9.6,38.4,2.084561238974737
17719,1812,7/14/2022 0:00,9:55:00,7/14/2022,10:10:00,53 Hillcrest Drive,116,9,5,1.8,12.2,2.172933039018569
17720,7819,7/14/2022 0:00,10:00:00,7/14/2022,10:17:00,76 Jefferson Avenue,86,48,0,0,48,4.096307061801155
17721,2066,7/14/2022 0:00,10:02:00,7/14/2022,10:19:00,50 Hillcrest Drive,52,19,5,0,24,4.86376826355785
17722,8858,7/14/2022 0:00,10:12:00,7/14/2022,10:24:00,74 Chestnut Avenue,94,12,5,0,17,4.22744545086984
17723,3092,7/14/2022 0:00,10:15:00,7/14/2022,10:36:00,39 Walnut Avenue,126,6,5,0.6000000000000001,10.4,2.647568961995169
17724,6007,7/14/2022 0:00,10:16:00,7/14/2022,10:36:00,47 Ashland Avenue,61,33,0,6.6000000000000005,26.4,4.051470366004429
17725,3361,7/14/2022 0:00,10:18:00,7/14/2022,10:38:00,6 Northview Terrace,66,24,3,2.4000000000000004,24.6,5
17726,6194,7/14/2022 0:00,10:21:00,7/14/2022,10:39:00,37 Sunset Drive,179,36,0,7.2,28.8,4.219016703643842
17727,5291,7/14/2022 0:00,10:21:00,7/14/2022,10:47:00,34 Linden Lane,17,36,0,7.2,28.8,2.814595725507322
17728,5165,7/14/2022 0:00,10:24:00,7/14/2022,10:47:00,19 Oak Hill Drive,140,36,0,7.2,28.8,4.842585342080884
17729,8508,7/14/2022 0:00,10:30:00,7/14/2022,10:47:00,51 Chestnut Street,111,30,0,6,24,3.7151186621725576
17730,9129,7/14/2022 0:00,10:32:00,7/14/2022,10:49:00,25 Beechwood Avenue,203,12,5,1.2000000000000002,15.8,3.8914905931240993
17731,8323,7/14/2022 0:00,10:32:00,7/14/2022,10:49:00,36 Forest Avenue,57,18,5,1.8,21.2,5
17732,8600,7/14/2022 0:00,10:35:00,7/14/2022,10:50:00,51 Parkview Road,203,14,5,1.4,17.6,2.764570772372179
17733,8042,7/14/2022 0:00,10:36:00,7/14/2022,10:52:00,10 Greystone Terrace,230,22,3,2.2,22.8,4.790426377193937
17734,588,7/14/2022 0:00,10:36:00,7/14/2022,10:56:00,6 Sunnyside Road,226,38,0,3.8,34.2,2.066119730288609
17735,3188,7/14/2022 0:00,10:42:00,7/14/2022,10:56:00,20 Lakeview Drive,74,9,5,0,14,5
17736,3056,7/14/2022 0:00,10:44:00,7/14/2022,11:04:00,75 Riverside Drive,99,8,5,0,13,1.9905611386736903
17737,4780,7/14/2022 0:00,10:49:00,7/14/2022,11:09:00,63 Pine Street,144,3,5,0,8,4.173241068304329
17738,624,7/14/2022 0:00,10:54:00,7/14/2022,11:11:00,79 Oak Hill Drive,229,14,5,1.4,17.6,4.417064745277721
17739,6316,7/14/2022 0:00,10:56:00,7/14/2022,11:13:00,34 Pleasant Street,119,150,0,30,120,3.1579228368034364
17740,6328,7/14/2022 0:00,10:57:00,7/14/2022,11:16:00,52 Sycamore Street,190,16,5,0,21,2.263315136446711
17741,9046,7/14/2022 0:00,11:02:00,7/14/2022,11:27:00,5 Oak Hill Drive,26,24,3,4.800000000000001,22.2,4.4935352586476665
17742,5753,7/14/2022 0:00,11:07:00,7/14/2022,11:33:00,46 Glenwood Avenue,244,45,0,9,36,4.165932449155276
17743,8019,7/14/2022 0:00,11:13:00,7/14/2022,11:33:00,78 Applewood Drive,183,39,0,7.800000000000001,31.2,2.752207684308396
17744,4445,7/14/2022 0:00,11:13:00,7/14/2022,11:36:00,72 Park Street,135,9,5,0,14,4.391713397529169
17745,6523,7/14/2022 0:00,11:14:00,7/14/2022,11:37:00,24 Elm Street,95,50,0,0,50,2.427124688062797
17746,3021,7/14/2022 0:00,11:19:00,7/14/2022,11:38:00,7 Glenwood Drive,88,21,3,4.2,19.8,5
17747,4325,7/14/2022 0:00,11:19:00,7/14/2022,11:38:00,42 Northview Road,206,7,5,0,12,3.700274742700005
17748,2266,7/14/2022 0:00,11:20:00,7/14/2022,11:42:00,16 Broad Street,108,5,5,0,10,3.634067329787879
17749,6653,7/14/2022 0:00,11:21:00,7/14/2022,11:42:00,31 Walnut Street,103,6,5,0.6000000000000001,10.4,3.860654278741895
17750,5986,7/14/2022 0:00,11:22:00,7/14/2022,11:48:00,40 Longview Avenue,179,24,3,2.4000000000000004,24.6,4.016209407504975
17751,1109,7/14/2022 0:00,11:23:00,7/14/2022,11:49:00,36 Grant Avenue,91,51,0,10.2,40.8,2.298494841507793
17752,4861,7/14/2022 0:00,11:28:00,7/14/2022,11:49:00,9 Beech Street,40,5,5,0,10,5
17753,7945,7/14/2022 0:00,11:32:00,7/14/2022,11:53:00,13 High Street,13,33,0,6.6000000000000005,26.4,3.378525542861493
17754,1984,7/14/2022 0:00,11:32:00,7/14/2022,11:54:00,72 Fairway Drive,205,27,2.5,5.4,24.1,4.387202364911262
17755,5853,7/14/2022 0:00,11:33:00,7/14/2022,11:55:00,60 High Street,197,4,5,0,9,4.856321142215741
17756,2968,7/14/2022 0:00,11:35:00,7/14/2022,12:02:00,22 Highland Road,194,13,5,0,18,3.5748841950667187
17757,9951,7/14/2022 0:00,11:46:00,7/14/2022,12:03:00,75 Yorktown Road,228,18,5,1.8,21.2,3.5757108545641136
17758,2234,7/14/2022 0:00,11:48:00,7/14/2022,12:05:00,12 Northview Road,205,36,0,3.6,32.4,4.6265659429823565
17759,1521,7/14/2022 0:00,11:58:00,7/14/2022,12:10:00,2 Cedar Terrace,122,26,2.5,2.6,25.9,5
17760,895,7/14/2022 0:00,12:00:00,7/14/2022,12:25:00,56 Sunnyside Road,239,14,5,1.4,17.6,5
17761,9411,7/14/2022 0:00,12:01:00,7/14/2022,12:27:00,15 Mainview Avenue,14,10,5,1,14,4.236564464573983
17762,5122,7/14/2022 0:00,12:07:00,7/14/2022,12:28:00,59 Maplewood Road,84,4,5,0,9,4.577978966089365
17763,991,7/14/2022 0:00,12:08:00,7/14/2022,12:29:00,73 Oakwood Lane,81,9,5,1.8,12.2,5
17764,8909,7/14/2022 0:00,12:11:00,7/14/2022,12:30:00,78 Hickory Lane,145,24,3,2.4000000000000004,24.6,5
17765,5355,7/14/2022 0:00,12:14:00,7/14/2022,12:37:00,62 Maplewood Road,116,5,5,0,10,4.841130401144493
17766,829,7/14/2022 0:00,12:17:00,7/14/2022,12:38:00,21 Riverside Drive,162,50,0,0,50,3.4475949496430056
17767,7026,7/14/2022 0:00,12:20:00,7/14/2022,12:39:00,71 Broadview Avenue,151,12,5,0,17,2.567887375726112
17768,4072,7/14/2022 0:00,12:24:00,7/14/2022,12:45:00,10 Locust Street,205,60,0,12,48,1.871492841674363
17769,7809,7/14/2022 0:00,12:28:00,7/14/2022,12:51:00,48 Rosedale Avenue,186,5,5,0,10,5
17770,686,7/14/2022 0:00,12:29:00,7/14/2022,12:53:00,71 Beechwood Road,111,39,0,0,39,3.7245496154703046
17771,9106,7/14/2022 0:00,12:36:00,7/14/2022,12:54:00,19 Northview Road,226,11,5,0,16,3.6075652616776175
17772,4944,7/14/2022 0:00,12:37:00,7/14/2022,12:56:00,50 Willow Lane,4,57,0,11.4,45.6,4.402516278197277
17773,2254,7/14/2022 0:00,12:39:00,7/14/2022,12:58:00,23 Glenwood Avenue,95,50,0,0,50,2.6046952338240126
17774,748,7/14/2022 0:00,12:40:00,7/14/2022,13:02:00,71 Sunset Drive,25,16,5,0,21,3.124763320170659
17775,6237,7/14/2022 0:00,12:42:00,7/14/2022,13:03:00,77 Hillcrest Avenue,191,12,5,1.2000000000000002,15.8,2.592346129621854
17776,9579,7/14/2022 0:00,12:46:00,7/14/2022,13:06:00,54 Eastlake Drive,238,39,0,0,39,3.635548344044925
17777,9009,7/14/2022 0:00,12:48:00,7/14/2022,13:06:00,22 Linden Lane,55,6,5,0.6000000000000001,10.4,5
17778,6835,7/14/2022 0:00,12:50:00,7/14/2022,13:07:00,20 Walnut Street,19,12,5,2.4000000000000004,14.6,3.010226222261736
17779,4503,7/14/2022 0:00,12:53:00,7/14/2022,13:12:00,46 Pineview Drive,186,54,0,5.4,48.6,3.1786059217618283
17780,5023,7/14/2022 0:00,12:54:00,7/14/2022,13:15:00,33 Rosedale Avenue,5,13,5,0,18,3.4850777789513128
17781,1636,7/14/2022 0:00,12:56:00,7/14/2022,13:16:00,57 Ashland Avenue,34,39,0,7.800000000000001,31.2,5
17782,2792,7/14/2022 0:00,12:59:00,7/14/2022,13:17:00,36 Beech Street,223,15,5,3,17,1.9855239925485733
17783,2531,7/14/2022 0:00,12:59:00,7/14/2022,13:19:00,25 Oakdale Drive,115,100,0,10,90,4.7273187116529645
17784,3671,7/14/2022 0:00,13:00:00,7/14/2022,13:22:00,78 Pinehurst Drive,23,15,5,3,17,4.524468997966185
17785,2083,7/14/2022 0:00,13:02:00,7/14/2022,13:25:00,27 Newbury Way,82,72,0,7.2,64.8,5
17786,6451,7/14/2022 0:00,13:05:00,7/14/2022,13:26:00,29 Park Street,219,16,5,1.6,19.4,3.8038314850784416
17787,460,7/14/2022 0:00,13:05:00,7/14/2022,13:27:00,57 Cedar Lane,222,12,5,1.2000000000000002,15.8,3.097147539664024
17788,1993,7/14/2022 0:00,13:12:00,7/14/2022,13:27:00,60 Newbury Way,198,20,3,2,21,4.067490006408605
17789,5212,7/14/2022 0:00,13:14:00,7/14/2022,13:29:00,42 Cherry Hill Road,175,51,0,10.2,40.8,3.703966940505097
17790,4901,7/14/2022 0:00,13:15:00,7/14/2022,13:33:00,70 Elmwood Road,43,66,0,13.2,52.8,2.756979463627934
17791,2507,7/14/2022 0:00,13:17:00,7/14/2022,13:41:00,13 Oakwood Drive,176,34,0,3.4000000000000004,30.6,3.4326014553210054
17792,6303,7/14/2022 0:00,13:19:00,7/14/2022,13:41:00,8 Laurel Lane,153,8,5,0,13,5
17793,6794,7/14/2022 0:00,13:27:00,7/14/2022,13:48:00,27 Northview Road,179,21,3,4.2,19.8,3.4274261654396514
17794,7156,7/14/2022 0:00,13:31:00,7/14/2022,13:51:00,41 Glenwood Drive,26,51,0,10.2,40.8,4.079362029410676
17795,1190,7/14/2022 0:00,13:32:00,7/14/2022,13:55:00,73 Maple Avenue,31,35,0,0,35,4.041491914569334
17796,2066,7/14/2022 0:00,13:39:00,7/14/2022,13:56:00,50 Hillcrest Drive,198,92,0,9.2,82.8,3.877322748236664
17797,263,7/14/2022 0:00,13:45:00,7/14/2022,13:59:00,20 Hickory Drive,228,51,0,10.2,40.8,4.1016589531140095
17798,9120,7/14/2022 0:00,13:46:00,7/14/2022,14:16:00,10 Pinehurst Road,189,92,0,9.2,82.8,3.0495858517810905
17799,9116,7/14/2022 0:00,13:48:00,7/14/2022,14:17:00,48 Sunnyside Avenue,177,39,0,7.800000000000001,31.2,2.4764574079802024
17800,5063,7/14/2022 0:00,13:53:00,7/14/2022,14:17:00,12 Oakdale Drive,149,26,2.5,2.6,25.9,4.599447534862682
17801,9918,7/14/2022 0:00,13:55:00,7/14/2022,14:19:00,21 Oak Street,210,6,5,0.6000000000000001,10.4,3.0539063998741023
17802,7965,7/14/2022 0:00,13:56:00,7/14/2022,14:20:00,13 Ashland Avenue,157,28,2.5,2.8000000000000003,27.7,2.4478624612250828
17803,5387,7/14/2022 0:00,13:57:00,7/14/2022,14:23:00,53 Elmwood Place,194,24,3,4.800000000000001,22.2,2.877725639804221
17804,6183,7/14/2022 0:00,13:59:00,7/14/2022,14:24:00,42 Birch Lane,229,12,5,2.4000000000000004,14.6,3.896554746046284
17805,3201,7/14/2022 0:00,13:59:00,7/14/2022,14:24:00,5 Pineview Drive,67,12,5,1.2000000000000002,15.8,3.3981513177224074
17806,998,7/14/2022 0:00,14:00:00,7/14/2022,14:25:00,6 Sunset Drive,249,3,5,0,8,5
17807,263,7/14/2022 0:00,14:05:00,7/14/2022,14:26:00,20 Hickory Drive,69,147,0,29.4,117.6,4.398493418608544
17808,4756,7/14/2022 0:00,14:06:00,7/14/2022,14:27:00,29 Maplewood Road,19,8,5,0.8,12.2,2.7706964508024496
17809,2392,7/14/2022 0:00,14:08:00,7/14/2022,14:31:00,67 Grant Avenue,105,5,5,0,10,5
17810,7259,7/14/2022 0:00,14:08:00,7/14/2022,14:35:00,69 Maple Avenue,190,16,5,1.6,19.4,2.826807508319217
17811,6540,7/14/2022 0:00,14:08:00,7/14/2022,14:36:00,32 Garden Avenue,230,5,5,0,10,2.4558541378214005
17812,1734,7/14/2022 0:00,14:11:00,7/14/2022,14:36:00,33 Walnut Street,120,36,0,7.2,28.8,3.721256563656632
17813,7151,7/14/2022 0:00,14:12:00,7/14/2022,14:37:00,42 Highland Place,247,9,5,1.8,12.2,5
17814,6003,7/14/2022 0:00,14:13:00,7/14/2022,14:37:00,2 Linden Avenue,187,9,5,0,14,2.600822882861507
17815,2737,7/14/2022 0:00,14:17:00,7/14/2022,14:37:00,47 Pineview Road,98,5,5,0,10,2.692172544846934
17816,6465,7/14/2022 0:00,14:22:00,7/14/2022,14:37:00,11 Beech Street,227,12,5,0,17,3.0523585985180066
17817,3543,7/14/2022 0:00,14:24:00,7/14/2022,14:45:00,51 Prospect Avenue,239,4,5,0,9,5
17818,5387,7/14/2022 0:00,14:30:00,7/14/2022,14:53:00,53 Elmwood Place,138,11,5,0,16,4.504982491544307
17819,52,7/14/2022 0:00,14:31:00,7/14/2022,14:54:00,74 Willow Lane,2,26,2.5,2.6,25.9,2.0259159267803524
17820,5319,7/14/2022 0:00,14:31:00,7/14/2022,14:55:00,14 Sunset Drive,116,34,0,3.4000000000000004,30.6,2.580820998261933
17821,7108,7/14/2022 0:00,14:32:00,7/14/2022,14:56:00,59 Sycamore Street,194,147,0,29.4,117.6,3.0126980251702618
17822,9291,7/14/2022 0:00,14:39:00,7/14/2022,15:03:00,66 Newbury Way,209,15,5,3,17,4.145227091108778
17823,8838,7/14/2022 0:00,14:39:00,7/14/2022,15:05:00,31 Jefferson Lane,199,35,0,0,35,2.079000488398263
17824,7329,7/14/2022 0:00,14:41:00,7/14/2022,15:06:00,66 Forest Drive,196,24,3,4.800000000000001,22.2,4.73260259407927
17825,1379,7/14/2022 0:00,14:46:00,7/14/2022,15:10:00,55 Cedar Road,228,24,3,4.800000000000001,22.2,5
17826,135,7/14/2022 0:00,14:48:00,7/14/2022,15:10:00,75 Longview Avenue,37,9,5,1.8,12.2,4.097889013295445
17827,8099,7/14/2022 0:00,14:51:00,7/14/2022,15:13:00,74 Vine Street,98,16,5,1.6,19.4,2.9021360910466183
17828,4723,7/14/2022 0:00,14:53:00,7/14/2022,15:23:00,28 Walnut Street,242,12,5,0,17,2.1690491905924336
17829,717,7/14/2022 0:00,14:59:00,7/14/2022,15:24:00,53 Elmwood Terrace,201,21,3,4.2,19.8,4.681196535127288
17830,9638,7/14/2022 0:00,15:02:00,7/14/2022,15:28:00,21 Elmwood Road,113,13,5,0,18,2.083746562257414
17831,5117,7/14/2022 0:00,15:05:00,7/14/2022,15:29:00,18 Cedar Lane,234,24,3,4.800000000000001,22.2,3.5584090780143303
17832,8078,7/14/2022 0:00,15:06:00,7/14/2022,15:30:00,35 Jefferson Lane,130,14,5,1.4,17.6,5
17833,2133,7/14/2022 0:00,15:06:00,7/14/2022,15:30:00,32 Longview Road,116,30,0,6,24,5
17834,2819,7/14/2022 0:00,15:10:00,7/14/2022,15:33:00,38 Chestnut Avenue,152,92,0,9.2,82.8,5
17835,8992,7/14/2022 0:00,15:13:00,7/14/2022,15:38:00,78 Jefferson Street,192,10,5,0,15,2.926840657981103
17836,2931,7/14/2022 0:00,15:22:00,7/14/2022,15:39:00,11 Grove Street,21,50,0,0,50,5
17837,4199,7/14/2022 0:00,15:22:00,7/14/2022,15:40:00,28 Locust Street,100,68,0,6.800000000000001,61.2,3.4485974803345147
17838,8800,7/14/2022 0:00,15:22:00,7/14/2022,15:42:00,33 Highland Place,219,9,5,1.8,12.2,3.0519649792813586
17839,2005,7/14/2022 0:00,15:26:00,7/14/2022,15:44:00,3 Jefferson Street,58,10,5,0,15,4.233854318003711
17840,1998,7/14/2022 0:00,15:26:00,7/14/2022,15:46:00,1 Greenfield Terrace,188,28,2.5,2.8000000000000003,27.7,4.169113154000558
17841,3508,7/14/2022 0:00,15:28:00,7/14/2022,15:49:00,5 Kingston Way,239,144,0,28.8,115.2,4.924315323148001
17842,9663,7/14/2022 0:00,15:28:00,7/14/2022,15:50:00,44 Lincoln Avenue,65,74,0,7.4,66.6,3.4783190150202663
17843,9694,7/14/2022 0:00,15:32:00,7/14/2022,15:50:00,69 Belmont Avenue,13,3,5,0,8,2.886871887471026
17844,3186,7/14/2022 0:00,15:35:00,7/14/2022,15:54:00,10 Fairview Drive,146,30,0,6,24,3.746502864650949
17845,7486,7/14/2022 0:00,15:35:00,7/14/2022,15:55:00,33 Broadview Avenue,239,42,0,8.4,33.6,2.55582133328713
17846,1627,7/14/2022 0:00,15:44:00,7/14/2022,15:58:00,33 Pineview Drive,138,21,3,4.2,19.8,3.885903197255227
17847,8051,7/14/2022 0:00,15:48:00,7/14/2022,16:01:00,59 Cherry Hill Road,235,24,3,2.4000000000000004,24.6,4.381242587561541
17848,2727,7/14/2022 0:00,15:49:00,7/14/2022,16:12:00,8 Holly Avenue,234,45,0,9,36,4.0320851034382335
17849,1712,7/14/2022 0:00,15:51:00,7/14/2022,16:13:00,16 Sycamore Street,183,24,3,2.4000000000000004,24.6,2.9781029036061453
17850,1165,7/14/2022 0:00,15:51:00,7/14/2022,16:20:00,53 Riverside Drive,57,39,0,7.800000000000001,31.2,5
17851,3470,7/14/2022 0:00,15:53:00,7/14/2022,16:22:00,12 Glenwood Drive,185,18,5,1.8,21.2,4.654755927067669
17852,9670,7/14/2022 0:00,15:55:00,7/14/2022,16:22:00,39 Maplewood Road,51,6,5,0.6000000000000001,10.4,4.162073531815789
17853,3771,7/14/2022 0:00,16:02:00,7/14/2022,16:26:00,49 Brookdale Avenue,182,78,0,7.800000000000001,70.2,3.2711094027418337
17854,4079,7/14/2022 0:00,16:02:00,7/14/2022,16:26:00,37 Longview Avenue,137,16,5,0,21,2.6092092738244648
17855,6690,7/14/2022 0:00,16:15:00,7/14/2022,16:39:00,6 Hillcrest Avenue,61,18,5,1.8,21.2,2.582141297169088
17856,2956,7/14/2022 0:00,16:17:00,7/14/2022,16:39:00,61 Belmont Avenue,30,27,2.5,5.4,24.1,2.063644688227502
17857,9224,7/14/2022 0:00,16:19:00,7/14/2022,16:43:00,18 Jefferson Lane,158,15,5,0,20,1.896240289086562
17858,6327,7/14/2022 0:00,16:24:00,7/14/2022,16:46:00,79 Walnut Street,46,8,5,0,13,2.02182535553847
17859,2750,7/14/2022 0:00,16:25:00,7/14/2022,16:47:00,61 Walnut Street,1,11,5,0,16,4.427002718609445
17860,7421,7/14/2022 0:00,16:32:00,7/14/2022,16:49:00,7 Pinehurst Road,117,3,5,0,8,3.846906164158959
17861,3612,7/14/2022 0:00,16:33:00,7/14/2022,16:53:00,67 Locust Street,44,10,5,0,15,3.827025018238355
17862,4178,7/14/2022 0:00,16:34:00,7/14/2022,16:54:00,28 Newbury Way,40,6,5,0.6000000000000001,10.4,2.8020683392854013
17863,9521,7/14/2022 0:00,16:35:00,7/14/2022,16:58:00,32 Vine Street,35,30,0,6,24,5
17864,8480,7/14/2022 0:00,16:36:00,7/14/2022,17:00:00,1 Fairview Drive,46,17,5,0,22,5
17865,3331,7/14/2022 0:00,16:40:00,7/14/2022,17:00:00,14 Highland Drive,248,100,0,10,90,4.3664018112716025
17866,2149,7/14/2022 0:00,16:41:00,7/14/2022,17:06:00,43 Highland Drive,17,9,5,1.8,12.2,1.861103193063032
17867,396,7/14/2022 0:00,16:46:00,7/14/2022,17:07:00,14 Sunnyside Avenue,70,16,5,1.6,19.4,3.573472515081954
17868,8039,7/14/2022 0:00,16:46:00,7/14/2022,17:08:00,11 Maple Avenue,210,22,3,2.2,22.8,2.9373091828801585
17869,1417,7/14/2022 0:00,16:53:00,7/14/2022,17:09:00,60 Birchwood Lane,171,8,5,0.8,12.2,4.685052152555138
17870,3223,7/14/2022 0:00,16:55:00,7/14/2022,17:11:00,42 Greenfield Avenue,187,76,0,7.6,68.4,4.102466365583871
17871,5581,7/14/2022 0:00,16:57:00,7/14/2022,17:22:00,48 Lakeview Drive,172,11,5,0,16,4.249543082837853
17872,1408,7/14/2022 0:00,16:58:00,7/14/2022,17:23:00,1 Beechwood Avenue,144,33,0,6.6000000000000005,26.4,5
17873,6576,7/14/2022 0:00,17:09:00,7/14/2022,17:26:00,46 Chestnut Avenue,113,24,3,4.800000000000001,22.2,3.258385139018287
17874,9205,7/14/2022 0:00,17:10:00,7/14/2022,17:27:00,26 Hudson Terrace,123,6,5,0.6000000000000001,10.4,5
17875,6358,7/14/2022 0:00,17:11:00,7/14/2022,17:27:00,9 Locust Lane,201,36,0,7.2,28.8,3.866814901723492
17876,5150,7/14/2022 0:00,17:15:00,7/14/2022,17:28:00,7 Garden Avenue,248,51,0,10.2,40.8,4.618121902081176
17877,3934,7/14/2022 0:00,17:21:00,7/14/2022,17:38:00,39 Eastwood Drive,46,22,3,2.2,22.8,2.1653148197487897
17878,8271,7/14/2022 0:00,17:22:00,7/14/2022,17:42:00,14 Pineview Road,158,45,0,9,36,2.494997329989234
17879,1834,7/14/2022 0:00,17:25:00,7/14/2022,17:52:00,27 Linden Avenue,239,16,5,1.6,19.4,2.8750683624245523
17880,2426,7/14/2022 0:00,17:36:00,7/14/2022,17:53:00,47 Magnoli,207,21,3,4.2,19.8,5
17881,4778,7/14/2022 0:00,17:40:00,7/14/2022,17:53:00,17 Broadview Avenue,174,14,5,1.4,17.6,3.285650826236803
17882,8453,7/14/2022 0:00,17:40:00,7/14/2022,18:00:00,33 Valley Road,148,33,0,6.6000000000000005,26.4,5
17883,4601,7/14/2022 0:00,17:41:00,7/14/2022,18:00:00,57 Oak Hill Drive,98,105,0,21,84,2.0726299719918613
17884,4611,7/14/2022 0:00,17:41:00,7/14/2022,18:00:00,65 Forest Drive,213,16,5,1.6,19.4,3.04417157798851
17885,4625,7/14/2022 0:00,17:43:00,7/14/2022,18:07:00,73 Broad Street,212,9,5,0,14,3.461121346846687
17886,3202,7/14/2022 0:00,17:49:00,7/14/2022,18:09:00,63 Southview Lane,180,36,0,7.2,28.8,2.737406908009914
17887,6729,7/14/2022 0:00,17:55:00,7/14/2022,18:13:00,75 Walnut Avenue,1,32,0,3.2,28.8,2.316029328756074
17888,3303,7/14/2022 0:00,17:59:00,7/14/2022,18:21:00,5 Jefferson Street,10,44,0,4.4,39.6,3.316037547730652
17889,506,7/14/2022 0:00,18:03:00,7/14/2022,18:24:00,53 Fairview Avenue,33,21,3,4.2,19.8,4.517346040488716
17890,5174,7/14/2022 0:00,18:04:00,7/14/2022,18:30:00,28 Elmwood Terrace,66,15,5,0,20,2.609857663758391
17891,6684,7/14/2022 0:00,18:10:00,7/14/2022,18:32:00,72 Pinehurst Drive,242,17,5,0,22,4.946426484067397
17892,2347,7/14/2022 0:00,18:11:00,7/14/2022,18:32:00,47 Cherry Hill Road,228,30,0,6,24,4.687884915528896
17893,3737,7/14/2022 0:00,18:13:00,7/14/2022,18:33:00,31 Hillcrest Avenue,181,30,0,3,27,2.126949115380574
17894,4896,7/14/2022 0:00,18:29:00,7/14/2022,18:53:00,53 Chestnut Street,158,3,5,0,8,2.7468645121225768
17895,4370,7/14/2022 0:00,18:30:00,7/14/2022,18:57:00,7 Hillcrest Road,79,30,0,3,27,3.343729745049961
17896,2151,7/14/2022 0:00,18:39:00,7/14/2022,18:58:00,55 Longview Road,133,8,5,0,13,5
17897,6194,7/14/2022 0:00,18:43:00,7/14/2022,19:08:00,37 Sunset Drive,159,5,5,0,10,2.7582309517773203
17898,3728,7/14/2022 0:00,18:44:00,7/14/2022,19:08:00,41 Highland Road,59,9,5,0,14,3.89077952134952
17899,4723,7/14/2022 0:00,18:44:00,7/14/2022,19:08:00,28 Walnut Street,163,10,5,1,14,5
17900,144,7/14/2022 0:00,18:48:00,7/14/2022,19:12:00,33 Kingston Way,5,15,5,0,20,3.576010125679222
